Ano Letivo;Nome;Pedra;INDE;Nº Av;IAA;IEG;IPS;IDA;IPV;IAN;IPP
2022;Aluno-737;Ametista;8,1;2;9,5;9,2;5,6;9;9,2;5;6,1
2022;Aluno-704;Ágata;6,7;2;9;8,6;5;7,2;6,6;5;3,2
2022;Aluno-702;Ametista;7,4;2;10;8,6;5;6,8;7;10;4,2
2022;Aluno-738;Ametista;7,2;2;8,5;8,1;5,6;5,7;7,5;10;5,3
2022;Aluno-739;Ágata;6,8;2;6,4;7,3;5,6;5,9;7,1;10;5,4
2022;Aluno-700;Ametista;7,7;2;9;8,7;7,5;9,2;7,1;5;5,5
2022;Aluno-728;Topázio;8,2;2;9,5;7,3;8,1;9,1;8,2;10;5,2
2022;Aluno-740;Ametista;7,2;2;8,5;9;5,6;7,2;7,5;5;5,5
2022;Aluno-741;Ágata;6,9;2;9,5;8,4;5,6;6,3;7,4;5;4,7
2022;Aluno-716;Ágata;6,5;2;8,9;8,1;7,5;6,7;5,4;5;3,2
2022;Aluno-742;Ametista;7,1;2;8,5;8,7;5;7,3;7,5;5;5,5
2022;Aluno-754;Ágata;6,6;2;10;5,8;4,4;7,9;6,9;5;5,4
2022;Aluno-743;Ágata;6,7;2;10;7,9;5,6;4,8;7,5;5;6
2023;Aluno-26;Ágata;5,6;0;0;6,9;7,5;6,3;6,2;5;7,5
2023;Aluno-236;Ametista;7,3;4;10;7,5;7,5;4,5;7,3;10;7,2
2022;Aluno-755;Topázio;8,6;2;9,5;9,2;6,9;9,5;8,1;10;6
2022;Aluno-821;Ágata;6,3;2;9;7;7,5;4,6;6,9;5;4,5
2022;Aluno-820;Ametista;7,4;2;9,5;10;6,9;6;7,6;5;5,4
2022;Aluno-819;Ametista;7,7;2;10;7,9;7,5;7,3;7,3;10;4,5
2023;Aluno-246;Topázio;8,3;4;8,8;9,9;4,4;6,8;8,9;10;8,1
2022;Aluno-818;Ametista;7,5;2;9,5;7,3;7,5;6,2;7,5;10;6
2022;Aluno-817;Ametista;7,8;2;10;8,7;6,3;7,1;7,4;10;5,3
2024;Aluno-653;Topázio;8,1;3;8,8;9,5;8,8;5,2;7,9;10;8,3
2022;Aluno-816;Topázio;8,5;2;10;9,3;7,5;9,6;9,4;5;5,9
2022;Aluno-815;Ágata;6,8;2;10;7,9;5,6;6,5;7;5;4,6
2022;Aluno-467;Ágata;6,4;3;5,8;8,4;5;5,5;7,1;5;6,2
2022;Aluno-814;Ametista;7,6;2;8,9;9;6,9;7,5;8,4;5;5,4
2022;Aluno-468;Ágata;6,3;3;9,5;6,7;7,5;4,1;6,7;5;6
2022;Aluno-822;Ágata;6,9;2;8;8,4;7,5;6,1;7,1;5;5,3
2022;Aluno-813;Ametista;7,1;2;9,5;6,5;6,9;6;7,4;10;4,8
2023;Aluno-295;Ametista;7,6;4;8,8;8,8;2,5;7,7;9;5;9,1
2023;Aluno-269;Topázio;8,1;4;9,6;9;2,5;7,4;8,8;10;8,6
2023;Aluno-313;Ametista;7;4;9,2;8,7;2,5;3,9;7,8;10;7,7
2022;Aluno-469;Ametista;7,6;3;9;9,6;5;5,7;7,8;10;5,8
2023;Aluno-286;Quartzo;5,7;4;0;7,5;5;4,7;7,3;5;8,1
2022;Aluno-472;Quartzo;5,9;3;9;7;7,5;2;7,1;5;5,3
2022;Aluno-809;Ametista;7,3;2;10;6,6;6,3;6,3;7,4;10;6,1
2024;Aluno-445;Ametista;7,3;4;7,9;8,7;7,5;4;7,4;10;7,8
2022;Aluno-808;Topázio;8,4;2;10;9,1;6,3;9,3;8;10;4,9
2023;Aluno-152;Ágata;6,3;4;7,9;7,7;2,5;4,5;7,7;5;7,8
2022;Aluno-807;Topázio;8,1;2;9,5;8,7;6,3;9;7,5;10;4,8
2023;Aluno-271;Ágata;6,1;4;0;9,3;2,5;5,9;7,7;5;8,1
2022;Aluno-812;Ametista;7,5;2;9;8,1;5,6;7,4;7,3;10;4,8
2024;Aluno-456;Topázio;8,3;3;7,1;9,4;7,5;6,5;8,9;10;9,2
2022;Aluno-824;Ágata;6,8;2;10;4,4;6,9;6;7,3;10;5,7
2023;Aluno-147;Quartzo;5,5;4;0;7;5,6;4,5;7,5;5;6,9
2022;Aluno-837;Topázio;8,2;2;8,5;9;7,5;8,8;7,5;10;5,4
2022;Aluno-836;Ametista;7,7;2;8,5;8,3;7,5;9,2;7,6;5;5,8
2023;Aluno-229;Topázio;8,2;4;9,2;9,8;2,5;7,8;8,4;10;8,3
2022;Aluno-835;Ametista;7,3;2;6,9;7,3;7,5;7,5;6,7;10;5,6
2022;Aluno-834;Topázio;8,1;2;9;9;7,5;9;9,1;5;5,3
2022;Aluno-833;Ametista;7,8;2;10;9,5;7,5;7,8;7,6;5;5,7
2022;Aluno-453;Ametista;7,8;3;9;8,7;7,5;8,8;7,8;5;5,9
2022;Aluno-832;Topázio;8,2;2;10;9,2;7,5;8,8;8,8;5;5,9
2024;Aluno-455;Ametista;7,1;3;8,8;6,1;8,1;4,5;7,3;10;8,3
2022;Aluno-831;Ametista;7,4;2;9,5;9,2;7,5;7,2;7,2;5;4,8
2022;Aluno-830;Ametista;7,2;2;10;8,6;7,5;6;7,5;5;5,3
2022;Aluno-829;Ametista;8;2;9;8,6;7,5;7,8;7,5;10;5,7
2022;Aluno-828;Ametista;7,1;2;9,5;7,1;7,5;6,9;7,8;5;5,4
2022;Aluno-456;Ametista;7,2;3;6,4;8,2;6,3;7,3;8,4;5;6,5
2024;Aluno-623;Ágata;6,4;3;8,3;7,4;6,9;4;7;5;6,5
2022;Aluno-827;Ametista;7,4;2;9,5;7;7,5;7,6;8,7;5;5,4
2022;Aluno-457;Ametista;7,7;3;8;8,8;7,5;8,5;7,7;5;6,5
2023;Aluno-149;Quartzo;5,6;4;8,8;4,2;2,5;4,7;7,3;5;7,5
2024;Aluno-398;Ametista;7,2;3;7,1;5,7;7,5;8;6,6;10;7,3
2023;Aluno-218;Quartzo;5,8;4;0;6,7;2,5;6,7;7,9;5;8
2023;Aluno-220;Ametista;7,1;4;8,8;7,6;2,5;6,1;7,5;10;7,2
2022;Aluno-826;Ametista;7,8;2;9,5;9,6;7,5;5,4;7,5;10;6
2022;Aluno-460;Quartzo;5,7;3;6,8;8,1;7,5;3,3;5,1;5;4,7
2022;Aluno-462;Ágata;6,6;3;10;8,5;7,5;3,6;6,8;5;5,7
2022;Aluno-464;Ágata;6,7;3;7,5;8;7,5;4,8;7,7;5;6
2022;Aluno-466;Ágata;6,8;3;8,5;9,7;7,5;3,3;7,6;5;5,8
2023;Aluno-237;Ametista;7,4;4;8,3;9,5;2,5;6,7;9;5;8,1
2022;Aluno-806;Ametista;7,6;2;9,5;7,3;7,5;6,6;7,9;10;5,4
2022;Aluno-490;Ametista;7,6;3;7,9;8,2;7,5;7,7;8,7;5;6,4
2023;Aluno-316;Topázio;8,4;4;10;9,5;7,5;5,7;9;10;8,6
2023;Aluno-320;Topázio;8,4;4;9,2;9,9;7,5;5,5;9;10;8,6
2022;Aluno-779;Quartzo;5,7;2;9,5;5;7,5;2,6;7,1;5;5,6
2022;Aluno-687;Ametista;7,7;2;8,5;9;8,1;8,3;8;5;4,8
2024;Aluno-632;Ametista;7,5;4;7,9;9;6,9;4,2;7,9;10;8,3
2022;Aluno-777;Ametista;7,1;2;8;7,7;7,5;5,3;7;10;5,5
2023;Aluno-85;Ametista;7,1;4;8,8;8,9;6,3;5,7;7,8;5;5,9
2022;Aluno-776;Quartzo;3,9;2;0;4,3;4,4;1,7;6,3;5;5
2022;Aluno-774;Ametista;7,6;2;10;7,8;7,5;6,1;7,4;10;5,9
2023;Aluno-104;Quartzo;4,2;4;0;7,7;2,5;2,6;5,6;2,5;5,6
2022;Aluno-773;Ágata;6,9;2;10;6,8;5;8,1;7,1;5;5
2024;Aluno-433;Ametista;7,2;2;7,9;8,4;8,1;4,8;6,4;10;6,9
2022;Aluno-771;Ametista;7,9;2;10;8,3;7,5;7;7,5;10;5,9
2022;Aluno-770;Topázio;8,1;2;9,5;8,9;7,5;8,3;7,3;10;5
2023;Aluno-146;Ametista;7,6;4;6,2;9,5;5;7,9;8,2;5;8,4
2022;Aluno-769;Ametista;7,6;2;10;7,5;7,5;7,9;8,5;5;5,7
2023;Aluno-302;Quartzo;5,3;4;0;7,3;5;4,3;6,3;5;7,5
2023;Aluno-171;Ágata;6,3;4;7,5;7,2;5;5,2;6,8;5;7,2
2022;Aluno-765;Ágata;6,9;2;8,5;9,3;7,5;4,3;7,4;5;6
2022;Aluno-764;Ametista;8;2;9;8,8;7,5;7,5;7,7;10;5,5
2022;Aluno-762;Ametista;7,3;2;10;9,7;7,5;6,7;7,1;2,5;6
2022;Aluno-761;Topázio;8,1;2;10;9,4;7,5;8,2;8,2;5;6,9
2022;Aluno-484;Ágata;6,7;3;9,5;8,7;5;6,5;6,4;5;4,3
2022;Aluno-758;Ametista;7,9;2;9;9,1;7,5;8,1;8,3;5;6,5
2022;Aluno-757;Topázio;8,3;2;9,5;9,3;7,5;9,7;8,5;5;6
2022;Aluno-488;Ametista;7,4;3;8,5;8,8;7,5;7,3;7,7;5;5,4
2022;Aluno-756;Ágata;7;2;10;7,9;7,5;5,7;7,2;5;5,9
2022;Aluno-489;Quartzo;5,9;3;9;7,2;7,5;0;6,5;10;5,1
2023;Aluno-155;Ágata;6,3;4;7,9;8,1;5;4,4;6,6;5;7
2023;Aluno-114;Quartzo;5,3;4;0;6;3,1;5,6;7,3;5;7,5
2023;Aluno-127;Ametista;7,9;4;8,8;7,8;6,3;6,4;8,7;10;8,4
2022;Aluno-780;Ágata;7;2;8;7,6;7,5;6,9;7,2;5;6,1
2022;Aluno-803;Ágata;7;2;10;7,2;7,5;6,3;7,4;5;5,7
2023;Aluno-291;Topázio;8,5;4;8,8;8,6;7,5;7,1;9,2;10;8,9
2022;Aluno-801;Ágata;6,6;2;7;6,6;7,5;6,8;7,5;5;4,7
2022;Aluno-800;Ágata;6,8;2;8;5,4;7,5;6,1;7,5;10;4,5
2022;Aluno-799;Ametista;7,7;2;8;9,6;7,5;7,8;7,9;5;5,9
2022;Aluno-798;Ametista;7;2;8;8,3;7,5;6,3;7,7;5;4,9
2022;Aluno-475;Ametista;7,2;3;8,5;9,2;7,5;5,8;7,7;5;5,6
2023;Aluno-287;Quartzo;3,7;4;0;4,8;2,5;3,9;5,4;2,5;4,2
2023;Aluno-319;Topázio;8,4;4;9,6;9,2;5;7,2;8,9;10;8,6
2023;Aluno-321;Ametista;7,7;4;8,3;9,4;2,5;6,2;8,4;10;8,1
2023;Aluno-1195;Quartzo;5,7;4;0;8,3;2,5;5,4;8;2,5;8,3
2022;Aluno-796;Ametista;7,2;2;9,5;9,3;7,5;5,4;7,7;5;5,2
2023;Aluno-322;Ametista;7;4;6,7;8,3;2,5;5,3;8;10;8
2022;Aluno-795;Topázio;8,1;2;9;9,7;7,5;7,3;7,3;10;5,9
2022;Aluno-794;Ametista;7,3;2;9,5;8,9;7,5;4,1;7,3;10;5,4
2022;Aluno-793;Ágata;6,9;2;9,5;7,6;7,5;6;7,3;5;5,2
2022;Aluno-792;Ágata;7;2;9,5;8;7,5;6,2;7,2;5;5,2
2022;Aluno-791;Ametista;7,5;2;9,5;8,7;7,5;6,5;8,5;5;5,6
2022;Aluno-790;Ametista;7,5;2;9;8,9;7,5;7,8;7,4;5;5,3
2022;Aluno-789;Ametista;7,4;2;9;9,4;7,5;4,2;7,4;10;5,5
2023;Aluno-46;Quartzo;5,5;4;7,1;7,4;2,5;4,4;6,6;2,5;6,6
2023;Aluno-125;Ágata;7;4;9,2;7,7;5;5,8;7,8;5;8,1
2022;Aluno-787;Ametista;7,2;2;8,5;9,5;7,5;3,4;7,2;10;5,8
2022;Aluno-785;Ametista;7,6;2;9;8,6;7,5;8,4;7,7;5;5,1
2022;Aluno-784;Topázio;8,3;2;9,5;10;7,5;8,2;9,2;5;6,2
2022;Aluno-782;Ametista;7,5;2;9,5;8,4;7,5;6;7;10;5,2
2022;Aluno-477;Quartzo;3,6;3;0;5;5,6;0,7;4,5;5;5
2022;Aluno-804;Ágata;6,8;2;10;8,4;6,3;4,8;7,7;5;4,9
2022;Aluno-686;Ametista;7,7;2;7,5;8,6;8,1;8,8;8,1;5;5,4
2022;Aluno-508;Ágata;6,6;3;8;7,4;7,5;4,5;7,6;5;6,5
2022;Aluno-684;Topázio;8,3;2;9,5;7,5;8,1;9,3;7,9;10;6
2022;Aluno-606;Ágata;6,1;3;9,5;9;7,5;1,8;6,1;5;5,2
2024;Aluno-841;Ágata;6;4;10;6,3;7,5;3,2;5,8;5;7
2022;Aluno-607;Ágata;6,4;3;6,8;8,1;7,5;4;7,4;5;5,7
2022;Aluno-608;Ametista;7,2;3;7,8;9,6;7,5;6,3;7,2;5;5,5
2024;Aluno-577;Ágata;6,6;4;8,5;5,8;5,6;8;6,5;5;6,6
2024;Aluno-576;Topázio;8,9;4;8,5;10;7,5;9,2;8,5;10;7,8
2024;Aluno-737;Topázio;8,5;4;8,5;8,7;6,9;9,2;8;10;7,5
2022;Aluno-610;Topázio;8,2;3;9;9,6;7,5;6,5;8,5;10;6,3
2022;Aluno-623;Ametista;7,5;3;7,5;9;7,5;8,3;7,4;5;5,6
2022;Aluno-624;Ametista;7,4;3;9;8,9;7,5;6,8;7,7;5;5,7
2024;Aluno-699;Ágata;6,4;3;6,3;7,7;6,3;6,5;5,8;5;6,6
2022;Aluno-625;Ametista;7,5;3;8;9,2;7,5;7,8;7,3;5;5,9
2024;Aluno-837;Ametista;8;4;7,5;9,8;6,9;6,8;7,6;10;7
2024;Aluno-1472;Topázio;8,8;4;8,5;10;7,5;8,8;8,1;10;8
2022;Aluno-627;Ágata;6,6;3;7;6,7;7,5;6,5;7;5;6,1
2022;Aluno-654;Ametista;7,3;3;8,5;8,6;7,5;6,8;7,6;5;6
2024;Aluno-527;Topázio;8,1;3;9;10;7,5;6;7,4;10;8,1
2022;Aluno-628;Ametista;7,6;3;9,5;7,6;7,5;9,2;7,3;5;5,8
2022;Aluno-629;Topázio;8,1;3;9;10;7,5;7;7,3;10;5,9
2022;Aluno-630;Topázio;8,1;3;9,5;9,2;7,5;7,3;7,3;10;6,4
2024;Aluno-687;Topázio;8,3;3;7,5;9,2;7,5;7,2;8;10;8,8
2024;Aluno-514;Ágata;6,2;3;9;7,6;4,4;3;6;10;5,6
2024;Aluno-851;Ágata;6,2;3;9;7,3;5,6;6;5,1;5;5,6
2022;Aluno-631;Ágata;6,9;3;8,5;6,8;7,5;7;7,2;5;6
2024;Aluno-684;Ametista;7,8;2;10;9,1;7,5;4,2;8;10;7,5
2024;Aluno-855;Topázio;8,6;3;9;10;7,5;8,5;7,4;10;7,5
2024;Aluno-820;Ametista;7,4;3;10;6,6;7,5;6,2;6,4;10;8,3
2024;Aluno-715;Quartzo;5,3;3;9;5,3;3,8;2,8;4,7;10;5
2024;Aluno-770;Ametista;7,3;2;10;9;7,5;5;7,5;5;7,5
2024;Aluno-796;Ametista;7,1;3;8,5;8,2;7,5;5,2;7,3;5;7,9
2024;Aluno-608;Quartzo;5,8;3;9;3,1;6,9;4,2;5,1;10;7,2
2022;Aluno-597;Topázio;8,3;3;9;10;7,5;8;7,1;10;6,3
2024;Aluno-764;Ametista;7,8;3;8;7,9;7,5;6;8,3;10;8,4
2024;Aluno-664;Ametista;7,5;3;9;6,8;7,5;5,8;7,7;10;8,1
2024;Aluno-777;Ametista;7,6;3;8;8,8;7,5;4,5;7,7;10;8,1
2022;Aluno-598;Ágata;6,4;3;9,5;7,2;7,5;3,7;6,9;5;6,4
2024;Aluno-594;Ágata;6,9;3;6,9;5,8;6,3;7;6,1;10;8,1
2024;Aluno-606;Ágata;6,6;3;8,5;7,6;6,9;3,2;5,6;10;8,1
2022;Aluno-599;Topázio;8,2;3;9,5;9,2;7,5;9,1;8,6;5;6,2
2024;Aluno-665;Quartzo;5,7;3;8,3;5,1;5,6;4,8;5,4;5;7,5
2024;Aluno-761;Topázio;8,2;3;8,5;8,9;6,3;7,2;8;10;8,8
2022;Aluno-632;Ágata;7;3;8,5;9,3;6,9;6,3;6,7;5;5
2024;Aluno-784;Topázio;8,9;3;8;9,8;5,6;8,8;9,4;10;9,4
2024;Aluno-630;Ágata;6,9;3;5,8;8,5;7,5;5,8;7,7;10;7,5
2024;Aluno-663;Ágata;6,7;3;8,5;7,1;5,6;6,5;6,9;5;6,9
2024;Aluno-624;Ametista;7,2;3;8;8,2;7,5;4;7,2;10;7,9
2024;Aluno-597;Ametista;7,8;3;9;9,3;7,5;6;6,9;10;7,5
2024;Aluno-607;Ametista;7,6;4;8,5;7,5;7,5;7;7,2;10;7,2
2024;Aluno-438;Ametista;7,9;4;9,2;8,7;7,5;8,2;7,9;5;8
2024;Aluno-829;Topázio;9,2;4;9,5;9,8;9,4;8;9,2;10;8,9
2022;Aluno-603;Ametista;7,8;3;9;9,5;7,5;7,5;8;5;6,5
2024;Aluno-762;Quartzo;6;4;10;6,4;6,3;3,8;5,8;5;6,6
2024;Aluno-827;Topázio;8,2;4;10;9,8;5;7,2;7,9;10;7,7
2024;Aluno-746;Ametista;7,9;3;8,5;7,4;7,5;8;7,3;10;7,5
2024;Aluno-718;Topázio;8,7;3;10;9,5;5,6;9,5;7,9;10;7,5
2024;Aluno-834;Topázio;8,5;3;8;9,1;6,3;8,8;8,7;10;7,7
2024;Aluno-686;Topázio;8;3;8;8,8;6,9;7,2;7,5;10;8,4
2024;Aluno-491;Ágata;7;3;7,5;9;7,5;5,2;7,2;5;7,1
2022;Aluno-634;Ametista;7,6;3;9,5;9,4;7,5;6,5;8,2;5;5,8
2024;Aluno-740;Topázio;8,2;3;9;9,6;7,5;8;8,2;5;8,5
2024;Aluno-741;Quartzo;5,1;3;8,4;5,3;5;3,8;4,2;5;5,8
2022;Aluno-643;Ágata;6,8;3;9;8;7,5;6,2;6,7;5;4,7
2024;Aluno-709;Ágata;6,8;3;7,4;8;7,5;6;6,8;5;6,9
2024;Aluno-733;Topázio;8,8;4;10;10;7,5;9,2;9,1;5;8,9
2024;Aluno-836;Ágata;6;4;9,5;6,4;7,5;2,8;6,2;5;7,3
2024;Aluno-716;Ágata;6,2;4;9;5,5;7,5;5,8;5,8;5;6,7
2022;Aluno-645;Ágata;6,1;3;8,5;8,1;7,5;2;6,8;5;6,2
2022;Aluno-652;Topázio;8,2;3;8;9,6;7,5;7,8;7,5;10;6,7
2024;Aluno-792;Ágata;6;2;8,5;5,3;7,5;3,2;7,1;5;8,1
2024;Aluno-747;Quartzo;5,8;2;10;8,1;5;2,2;5,3;5;7,1
2022;Aluno-651;Ametista;7,9;3;8,5;9,3;7,5;7,8;8,3;5;7,2
2024;Aluno-822;Quartzo;5,3;3;6,8;4,6;5;6,8;6,6;5;6,7
2024;Aluno-769;Ametista;7,1;2;10;6;7,5;6;8,3;5;7,9
2024;Aluno-753;Topázio;8,2;2;10;9;7,5;8,5;8,3;5;8,3
2024;Aluno-831;Topázio;8;2;10;9,5;6,3;7,8;8,2;5;7,9
2024;Aluno-757;Ametista;7,9;2;9,5;9,3;7,5;7;8,3;5;8,1
2024;Aluno-794;Ametista;7,1;2;9,5;6,9;7,5;3;8,3;10;8,1
2024;Aluno-755;Topázio;8,9;2;10;10;7,5;9,8;9,1;5;9,1
2024;Aluno-587;Ágata;6,8;2;9;7,4;7,5;6,2;5,7;5;7,9
2024;Aluno-826;Ametista;7,9;2;10;10;6,3;6,8;8,6;5;7,5
2024;Aluno-789;Topázio;8;2;9;9;7,5;5,2;8,1;10;9,2
2024;Aluno-830;Ametista;7,1;2;9;7,6;5,6;6,8;7,3;5;8,3
2024;Aluno-780;Ametista;7,7;2;9,5;10;5,6;6;8,2;5;9
2024;Aluno-795;Topázio;8,4;2;9,5;9,8;6,3;9,5;8,1;5;9
2024;Aluno-782;Topázio;8,2;2;9,5;7,9;7,5;7,8;8,1;10;7,5
2024;Aluno-776;Quartzo;5,2;2;7,9;6;5,6;0;6,5;5;8,3
2024;Aluno-636;Ágata;6,4;3;8;4,9;7,5;5,2;5,6;10;6,9
2024;Aluno-705;Quartzo;5,3;3;9;6,4;5;3,5;4,2;5;5,6
2024;Aluno-738;Ametista;7,3;3;10;7,3;6,9;7,2;7,4;5;6,9
2024;Aluno-693;Topázio;8,9;2;10;9,5;9,4;8;8,4;10;7,8
2024;Aluno-743;Ametista;7,7;2;9;9,3;7,5;7;7,5;5;7,5
2024;Aluno-681;Ágata;6;2;9,5;7,8;6,3;2,5;6,7;5;5,6
2024;Aluno-688;Topázio;9;3;9,5;10;8,1;7,5;9,4;10;8,3
2024;Aluno-850;Ametista;7,9;2;10;9,3;6,3;7,8;7,9;5;7,5
2022;Aluno-635;Quartzo;5,3;3;10;4,9;6,9;1,5;6,4;5;5,5
2022;Aluno-636;Ametista;7,2;3;8,5;8;6,9;7,3;7,4;5;6,2
2024;Aluno-847;Quartzo;5;2;9;4,5;5;1;6,2;5;7,5
2022;Aluno-640;Ágata;6,7;3;9;8,4;7,5;4,8;6,8;5;5,5
2022;Aluno-641;Ametista;7,8;3;9;9,3;7,5;6,5;6,8;10;6,3
2024;Aluno-821;Ágata;6,6;3;8,5;5,9;7,5;4,2;6,7;10;6,7
2024;Aluno-521;Ametista;7,5;3;8;9;5;6,2;7,3;10;6,7
2024;Aluno-704;Ágata;6,8;3;7,5;8,6;5,6;6,5;6,6;5;6,5
2024;Aluno-690;Ametista;7,4;2;7,9;8,4;7,5;6,2;7,8;5;8,4
2024;Aluno-854;Ametista;7,8;3;9,5;10;6,3;7;6,3;10;5,8
2024;Aluno-801;Ágata;6,7;4;9;5,8;7,5;8;5,7;5;6,2
2024;Aluno-842;Ametista;7,1;3;8,5;7,5;6,3;7,5;7;5;6,9
2024;Aluno-700;Ametista;7;3;8,5;9,6;5,6;5,2;7;5;7,3
2024;Aluno-859;Topázio;8,6;3;8;9,3;7,5;8;8,3;10;9
2024;Aluno-860;Topázio;8,8;3;9;9,8;7,5;8,5;7,9;10;8,8
2024;Aluno-727;Topázio;8,4;3;10;8,5;6,3;8,5;8,1;10;8,1
2024;Aluno-808;Topázio;8,8;4;9;10;7,5;8,8;7,9;10;8,1
2024;Aluno-840;Topázio;8,6;3;9,5;9,3;7,5;8;7,9;10;8,3
2024;Aluno-807;Ametista;7,8;4;9;7,9;7,5;7;7,1;10;7,5
2024;Aluno-806;Ágata;7;4;8,5;6,9;7,5;6,8;6,9;5;7,7
2022;Aluno-653;Topázio;8,1;3;9,5;9,6;7,5;9,3;7,5;5;6,2
2024;Aluno-853;Ametista;8;3;8,5;9,6;6,3;6,2;7,6;10;8,3
2022;Aluno-685;Ágata;6,9;2;9;6,2;5;8;7,8;5;6
2024;Aluno-814;Ametista;8;3;7,4;9,1;7,5;7,5;7,1;10;7,5
2024;Aluno-652;Ametista;7,4;3;8;6,9;7,5;5,5;7,7;10;7,9
2024;Aluno-469;Ametista;7,7;3;9,2;9,5;7,5;5;6,9;10;7,3
2022;Aluno-838;Ametista;7,5;2;10;7,4;7,5;6,3;9,4;5;6,3
2022;Aluno-510;Ametista;7,3;3;8;9,3;7,5;7,1;7,1;5;5,5
2024;Aluno-651;Topázio;8,7;3;9,2;10;7,5;7,5;8,3;10;8,5
2024;Aluno-599;Topázio;8,4;3;10;8,6;9,4;7,7;7,3;10;7,1
2022;Aluno-511;Ametista;7,1;3;8;10;7,5;5,3;7,1;5;5,7
2024;Aluno-357;Ametista;7,7;4;8,8;9;8,1;7,7;7,1;5;7,9
2022;Aluno-512;Ametista;7,4;3;9;9,3;7,5;6,2;7,7;5;6,1
2024;Aluno-369;Quartzo;5,7;5;8,8;4,9;7,5;1,7;5,4;10;6,4
2022;Aluno-514;Ametista;7;3;8;9,7;7,5;4,8;5,9;10;3,7
2022;Aluno-515;Ágata;6,6;3;8;6,3;7,5;5,8;7,6;5;6,1
2024;Aluno-365;Topázio;8,5;5;9,6;10;7,5;6,7;8,2;10;8,4
2024;Aluno-538;Ágata;6,5;5;8,8;7,7;7,5;6,2;5,3;5;5,6
2022;Aluno-518;Ametista;7,7;3;9;9,4;7,5;7,5;7,5;5;6,7
2022;Aluno-519;Ametista;8;3;7,4;9,6;7,5;7,5;7,3;10;6,3
2022;Aluno-520;Ametista;7;3;10;6,8;7,5;6,8;7,3;5;5,7
2022;Aluno-521;Ametista;7,7;3;9;10;5;6;7,5;10;6
2022;Aluno-523;Ametista;7,6;3;10;9,5;7,5;6,5;7,6;5;6,3
2024;Aluno-390;Ágata;6,5;4;7,5;6,1;8,8;4,2;6,1;10;6,6
2022;Aluno-526;Topázio;8,1;3;10;9,9;7,5;8;8,2;5;6,3
2022;Aluno-527;Ametista;8;3;8,5;10;7,5;6,5;7,5;10;6
2022;Aluno-531;Ametista;8,1;3;9,5;9,8;7,5;7,8;8,2;5;7,4
2024;Aluno-539;Topázio;8,5;4;10;9,2;7,5;5,8;9,1;10;8,8
2022;Aluno-532;Ametista;7,8;3;9,5;9,7;7,5;5,5;7,2;10;6,2
2022;Aluno-533;Ágata;7;3;8,5;8,8;5,6;6;7,3;5;6,7
2024;Aluno-422;Quartzo;5,5;3;7,5;6,2;7,5;2,8;5,5;5;6,5
2024;Aluno-669;Ágata;6,6;3;7,5;4,9;7,5;5,3;6,9;10;7,3
2024;Aluno-408;Ágata;6,5;3;7,5;5;7,5;4,8;6,8;10;7,1
2024;Aluno-610;Ametista;7,9;3;9,6;9,7;3,8;6,3;8,3;10;6,9
2022;Aluno-683;Ágata;6;2;7,9;5;7,5;4;8,1;5;5,4
2022;Aluno-682;Ametista;7,6;2;9,5;9,1;7,5;7;8,1;5;5,6
2022;Aluno-681;Ametista;7,2;2;8,5;8,5;6,9;6,5;8;5;5,6
2023;Aluno-1265;Quartzo;4,7;0;8,4;0;0;6,4;7,2;10;2,5
2022;Aluno-678;Ametista;8;2;9;10;6,9;7,3;9,5;5;5,5
2023;Aluno-14;Quartzo;4,7;0;8,4;0;0;6,4;7,2;10;2,5
2022;Aluno-675;Ametista;7,6;2;10;6,6;8,1;7,4;7,1;10;5,7
2022;Aluno-674;Ametista;7,9;2;9,5;8,7;8,1;8;6,3;10;5,4
2022;Aluno-673;Topázio;8,6;2;8,5;9,2;8,1;9,2;8,6;10;5,4
2022;Aluno-670;Ametista;7,5;2;8;8,8;7,5;6,9;8,2;5;6,7
2022;Aluno-669;Ametista;7,5;2;9;9,7;7,5;6;7,8;5;6,5
2022;Aluno-668;Quartzo;4,4;2;6,9;3,3;7,5;2,8;3,8;5;4,8
2024;Aluno-543;Topázio;8;5;8,8;9,6;2,5;6,8;8,7;10;8,9
2022;Aluno-666;Ametista;7,9;2;9,5;9,1;7,5;7,8;8,8;5;5,6
2022;Aluno-664;Ametista;7,3;2;9,5;8,8;7,5;6,3;7,2;5;6,4
2022;Aluno-663;Ágata;6,4;2;6,9;8,7;7,5;5,8;5,2;5;5,2
2023;Aluno-49;Quartzo;4,7;0;8,4;0;0;6,4;7,2;10;2,5
2022;Aluno-662;Ametista;7;2;9;8,8;7,5;6,8;6,1;5;5,1
2023;Aluno-29;Quartzo;4,7;0;8,4;0;0;6,4;7,2;10;2,5
2023;Aluno-17;Quartzo;4,7;0;8,4;0;0;6,4;7,2;10;2,5
2023;Aluno-21;Quartzo;4,7;0;8,4;0;0;6,4;7,2;10;2,5
2022;Aluno-661;Ametista;7,6;2;9;8,3;7,5;7,8;7,9;5;6,5
2022;Aluno-659;Ametista;7,8;2;8;7,8;7,5;9,3;8,3;5;6,7
2022;Aluno-658;Ametista;7,4;2;10;9,3;7,5;5,6;7,9;5;5,9
2024;Aluno-464;Ágata;6,9;4;9,2;7,9;8,8;4,3;7,1;5;7,2
